user_id,product_id,interaction_type,skin_type,event_type
39,834,like,combination,wedding
39,1390,like,combination,wedding
39,197,like,combination,wedding
39,384,like,combination,wedding
39,291,like,combination,wedding
40,161,like,oily,evening
40,1172,like,oily,evening
40,232,view,oily,evening
40,128,view,oily,evening
40,1138,view,oily,evening
40,1052,view,oily,evening
40,420,view,oily,evening
40,1189,view,oily,evening
40,1116,like,oily,evening
40,311,like,oily,evening
40,341,like,oily,evening
40,682,view,oily,evening
40,1082,purchase,oily,evening
40,918,purchase,oily,evening
40,241,like,oily,evening
40,1410,view,oily,evening
40,426,view,oily,evening
40,1485,view,oily,evening
40,1211,like,oily,evening
40,1018,like,oily,evening
40,189,purchase,oily,evening
40,1059,view,oily,evening
40,924,like,oily,evening
40,114,view,oily,evening
40,940,like,oily,evening
40,276,view,oily,evening
40,1065,view,oily,evening
40,861,purchase,oily,evening
40,947,like,oily,evening
40,1171,view,oily,evening
40,119,like,oily,evening
41,1100,view,oily,office
41,265,view,oily,office
41,1507,view,oily,office
41,463,like,oily,office
41,8,like,oily,office
41,1565,view,oily,office
41,48,like,oily,office
41,621,like,oily,office
41,964,view,oily,office
41,1396,view,oily,office
41,1489,purchase,oily,office
41,1132,view,oily,office
41,882,like,oily,office
41,1106,view,oily,office
41,788,purchase,oily,office
41,478,like,oily,office
41,515,view,oily,office
41,959,like,oily,office
41,719,like,oily,office
41,322,view,oily,office
41,573,view,oily,office
41,392,view,oily,office
41,1505,view,oily,office
41,1590,view,oily,office
41,234,view,oily,office
41,68,view,oily,office
41,1371,like,oily,office
41,871,like,oily,office
41,1278,like,oily,office
41,1591,view,oily,office
41,34,view,oily,office
41,500,view,oily,office
42,1092,purchase,combination,festival
42,662,purchase,combination,festival
42,1444,view,combination,festival
42,867,like,combination,festival
42,850,view,combination,festival
42,310,view,combination,festival
42,623,like,combination,festival
42,782,like,combination,festival
42,382,purchase,combination,festival
42,1563,view,combination,festival
42,1119,purchase,combination,festival
42,986,like,combination,festival
42,501,like,combination,festival
42,468,like,combination,festival
42,624,purchase,combination,festival
42,1467,view,combination,festival
42,300,purchase,combination,festival
42,965,view,combination,festival
42,120,purchase,combination,festival
42,1169,purchase,combination,festival
42,859,view,combination,festival
42,868,purchase,combination,festival
42,1160,view,combination,festival
42,1103,view,combination,festival
42,276,view,combination,festival
42,806,view,combination,festival
42,504,like,combination,festival
42,529,view,combination,festival
42,421,like,combination,festival
42,686,view,combination,festival
42,1344,view,combination,festival
42,163,view,combination,festival
43,971,view,combination,wedding
43,204,purchase,combination,wedding
43,1497,purchase,combination,wedding
43,978,like,combination,wedding
43,1577,like,combination,wedding
43,665,view,combination,wedding
43,422,purchase,combination,wedding
43,771,view,combination,wedding
43,650,like,combination,wedding
43,861,like,combination,wedding
43,95,purchase,combination,wedding
43,1170,like,combination,wedding
43,460,like,combination,wedding
43,1536,view,combination,wedding
43,303,view,combination,wedding
43,35,purchase,combination,wedding
43,543,purchase,combination,wedding
43,1151,like,combination,wedding
43,1214,purchase,combination,wedding
43,1204,like,combination,wedding
43,1492,purchase,combination,wedding
43,870,view,combination,wedding
43,613,like,combination,wedding
43,317,view,combination,wedding
43,407,view,combination,wedding
43,687,view,combination,wedding
43,479,view,combination,wedding
43,790,view,combination,wedding
43,1185,view,combination,wedding
43,511,view,combination,wedding
43,1039,view,combination,wedding
43,1144,view,combination,wedding
43,1361,view,combination,wedding
43,1423,view,combination,wedding
43,703,view,combination,wedding
44,1046,like,combination,evening
44,1447,view,combination,evening
44,1398,like,combination,evening
44,896,view,combination,evening
44,373,purchase,combination,evening
44,222,view,combination,evening
44,200,purchase,combination,evening
44,1091,like,combination,evening
44,309,view,combination,evening
44,501,like,combination,evening
44,399,view,combination,evening
44,1287,like,combination,evening
44,1096,like,combination,evening
44,525,like,combination,evening
44,733,view,combination,evening
44,555,like,combination,evening
44,820,view,combination,evening
44,162,view,combination,evening
44,772,purchase,combination,evening
44,839,purchase,combination,evening
45,564,like,oily,office
45,97,view,oily,office
45,154,view,oily,office
45,1418,view,oily,office
45,583,view,oily,office
45,1129,like,oily,office
45,1171,like,oily,office
45,1364,like,oily,office
45,69,purchase,oily,office
45,373,view,oily,office
45,655,like,oily,office
45,34,purchase,oily,office
45,431,like,oily,office
45,1219,view,oily,office
45,300,like,oily,office
45,1557,view,oily,office
45,1476,view,oily,office
45,828,like,oily,office
45,159,view,oily,office
45,622,purchase,oily,office
45,337,view,oily,office
45,500,view,oily,office
45,1177,view,oily,office
45,809,view,oily,office
45,1408,view,oily,office
45,1124,like,oily,office
45,694,view,oily,office
45,801,view,oily,office
45,1572,view,oily,office
45,1538,view,oily,office
45,292,like,oily,office
45,1434,view,oily,office
45,1507,like,oily,office
45,166,view,oily,office
45,1042,view,oily,office
46,214,view,normal,glam
46,55,view,normal,glam
46,185,purchase,normal,glam
46,735,view,normal,glam
46,1153,purchase,normal,glam
46,193,like,normal,glam
46,1240,like,normal,glam
46,1242,like,normal,glam
46,675,like,normal,glam
46,801,view,normal,glam
46,27,view,normal,glam
46,606,view,normal,glam
46,861,purchase,normal,glam
46,808,view,normal,glam
46,175,purchase,normal,glam
46,1502,like,normal,glam
46,1163,like,normal,glam
46,506,purchase,normal,glam
46,1189,like,normal,glam
46,1085,like,normal,glam
46,352,view,normal,glam
46,1421,like,normal,glam
46,792,like,normal,glam
46,355,view,normal,glam
46,291,view,normal,glam
46,559,view,normal,glam
46,626,view,normal,glam
46,558,like,normal,glam
46,1025,view,normal,glam
46,305,purchase,normal,glam
46,132,like,normal,glam
46,349,view,normal,glam
46,906,view,normal,glam
47,1230,like,normal,wedding
47,1135,view,normal,wedding
47,374,like,normal,wedding
47,1414,like,normal,wedding
47,1590,like,normal,wedding
47,1144,like,normal,wedding
47,57,purchase,normal,wedding
47,1507,purchase,normal,wedding
47,962,like,normal,wedding
47,1468,view,normal,wedding
47,436,purchase,normal,wedding
47,912,like,normal,wedding
47,605,purchase,normal,wedding
47,1436,like,normal,wedding
47,143,purchase,normal,wedding
47,851,view,normal,wedding
47,1396,view,normal,wedding
47,1040,like,normal,wedding
47,288,view,normal,wedding
47,1310,view,normal,wedding
47,626,view,normal,wedding
47,500,view,normal,wedding
47,522,view,normal,wedding
47,1361,purchase,normal,wedding
47,318,view,normal,wedding
47,1481,like,normal,wedding
48,461,view,oily,natural
48,1062,view,oily,natural
48,1546,like,oily,natural
48,1079,view,oily,natural
48,1159,like,oily,natural
48,1205,like,oily,natural
48,1425,like,oily,natural
48,1195,like,oily,natural
48,459,view,oily,natural
48,927,view,oily,natural
48,778,purchase,oily,natural
48,814,view,oily,natural
48,964,purchase,oily,natural
48,1598,like,oily,natural
48,1408,like,oily,natural
48,1222,view,oily,natural
48,1431,purchase,oily,natural
48,1041,view,oily,natural
48,313,view,oily,natural
48,710,view,oily,natural
48,51,view,oily,natural
48,996,purchase,oily,natural
48,215,view,oily,natural
48,609,view,oily,natural
48,857,view,oily,natural
48,176,view,oily,natural
48,238,view,oily,natural
48,1513,view,oily,natural
49,800,like,dry,glam
49,10,purchase,dry,glam
49,1448,like,dry,glam
49,440,view,dry,glam
49,422,like,dry,glam
49,571,view,dry,glam
49,1545,view,dry,glam
49,1446,view,dry,glam
49,129,view,dry,glam
49,1187,view,dry,glam
49,209,like,dry,glam
49,1104,like,dry,glam
49,383,like,dry,glam
49,752,view,dry,glam
49,669,view,dry,glam
49,404,view,dry,glam
49,942,like,dry,glam
49,234,like,dry,glam
49,538,like,dry,glam
49,1378,purchase,dry,glam
49,1007,like,dry,glam
49,1085,like,dry,glam
49,1313,view,dry,glam
49,652,view,dry,glam
49,1241,view,dry,glam
49,809,view,dry,glam
49,1270,view,dry,glam
49,817,view,dry,glam
49,1221,view,dry,glam
49,238,like,dry,glam
49,724,purchase,dry,glam
49,732,view,dry,glam
49,952,view,dry,glam
50,1018,like,normal,glam
50,347,purchase,normal,glam
50,171,view,normal,glam
50,1175,purchase,normal,glam
50,65,purchase,normal,glam
50,1576,view,normal,glam
50,458,purchase,normal,glam
50,607,like,normal,glam
50,68,view,normal,glam
50,571,purchase,normal,glam
50,467,like,normal,glam
50,1119,purchase,normal,glam
50,600,purchase,normal,glam
50,349,view,normal,glam
50,953,purchase,normal,glam
50,1176,like,normal,glam
50,1538,view,normal,glam
50,1600,like,normal,glam
50,1586,like,normal,glam
50,1032,view,normal,glam
50,1143,view,normal,glam
50,1064,view,normal,glam
50,234,view,normal,glam
50,1192,view,normal,glam
50,238,view,normal,glam
50,557,view,normal,glam
50,1129,view,normal,glam
50,763,view,normal,glam
50,1127,like,normal,glam
50,1570,view,normal,glam
50,88,view,normal,glam
50,1578,like,normal,glam
50,1492,purchase,normal,glam
50,915,view,normal,glam
51,576,like,oily,office
51,1360,like,oily,office
51,264,purchase,oily,office
51,1453,view,oily,office
51,276,like,oily,office
51,520,view,oily,office
51,304,purchase,oily,office
51,1473,view,oily,office
51,670,purchase,oily,office
51,515,view,oily,office
51,1576,view,oily,office
51,1401,purchase,oily,office
51,817,like,oily,office
51,1019,like,oily,office
51,294,view,oily,office
51,1192,view,oily,office
51,1305,view,oily,office
51,556,view,oily,office
51,1295,view,oily,office
51,857,view,oily,office
51,776,view,oily,office
52,581,like,dry,glam
52,693,view,dry,glam
52,1125,view,dry,glam
52,1188,purchase,dry,glam
52,268,view,dry,glam
52,1164,view,dry,glam
52,998,view,dry,glam
52,705,like,dry,glam
52,1402,view,dry,glam
52,1566,like,dry,glam
52,100,like,dry,glam
52,95,view,dry,glam
52,204,like,dry,glam
52,1287,view,dry,glam
52,946,view,dry,glam
52,34,like,dry,glam
52,255,view,dry,glam
52,324,like,dry,glam
52,908,purchase,dry,glam
52,939,purchase,dry,glam
52,2,like,dry,glam
52,888,view,dry,glam
52,423,view,dry,glam
52,1431,view,dry,glam
52,278,like,dry,glam
52,1351,view,dry,glam
52,628,view,dry,glam
52,334,like,dry,glam
52,570,view,dry,glam
52,196,like,dry,glam
53,141,like,dry,festival
53,1091,view,dry,festival
53,1158,purchase,dry,festival
53,18,view,dry,festival
53,1254,view,dry,festival
53,1336,view,dry,festival
53,337,view,dry,festival
53,906,like,dry,festival
53,721,like,dry,festival
53,1484,like,dry,festival
53,437,purchase,dry,festival
53,1291,like,dry,festival
53,1537,purchase,dry,festival
53,311,like,dry,festival
53,848,view,dry,festival
53,1266,like,dry,festival
53,1421,view,dry,festival
53,915,like,dry,festival
53,450,view,dry,festival
53,180,view,dry,festival
53,208,like,dry,festival
53,289,purchase,dry,festival
53,1558,view,dry,festival
53,255,view,dry,festival
54,1099,view,normal,festival
54,26,view,normal,festival
54,751,purchase,normal,festival
54,659,like,normal,festival
54,275,like,normal,festival
54,806,like,normal,festival
54,1182,like,normal,festival
54,876,like,normal,festival
54,760,view,normal,festival
54,1136,like,normal,festival
54,1416,like,normal,festival
54,359,view,normal,festival
54,1580,view,normal,festival
54,981,like,normal,festival
54,1595,view,normal,festival
54,151,like,normal,festival
54,36,view,normal,festival
54,1215,view,normal,festival
54,140,view,normal,festival
54,30,like,normal,festival
54,540,view,normal,festival
54,445,view,normal,festival
55,509,like,normal,festival
55,178,view,normal,festival
55,904,like,normal,festival
55,240,purchase,normal,festival
55,945,view,normal,festival
55,1271,view,normal,festival
55,1264,like,normal,festival
55,114,purchase,normal,festival
55,644,like,normal,festival
55,1382,view,normal,festival
55,1536,purchase,normal,festival
55,1365,view,normal,festival
55,1534,like,normal,festival
55,365,like,normal,festival
55,248,view,normal,festival
55,26,purchase,normal,festival
55,1462,view,normal,festival
55,285,view,normal,festival
55,1449,view,normal,festival
55,24,view,normal,festival
55,339,like,normal,festival
56,1588,like,dry,wedding
56,211,like,dry,wedding
56,1180,view,dry,wedding
56,1385,view,dry,wedding
56,1485,view,dry,wedding
56,237,like,dry,wedding
56,468,purchase,dry,wedding
56,1522,view,dry,wedding
56,1047,purchase,dry,wedding
56,6,purchase,dry,wedding
56,91,purchase,dry,wedding
56,26,view,dry,wedding
56,501,like,dry,wedding
56,95,view,dry,wedding
56,971,purchase,dry,wedding
56,748,view,dry,wedding
56,787,like,dry,wedding
56,308,view,dry,wedding
56,367,view,dry,wedding
56,75,view,dry,wedding
56,1147,view,dry,wedding
56,1479,view,dry,wedding
56,1535,view,dry,wedding
56,1358,view,dry,wedding
56,871,view,dry,wedding
56,469,like,dry,wedding
56,670,view,dry,wedding
56,519,like,dry,wedding
57,49,purchase,dry,office
57,478,view,dry,office
57,1114,view,dry,office
57,711,view,dry,office
57,1307,purchase,dry,office
57,1425,view,dry,office
57,20,like,dry,office
57,688,like,dry,office
57,3,purchase,dry,office
57,1559,view,dry,office
57,1351,view,dry,office
57,773,view,dry,office
57,1516,purchase,dry,office
57,1494,like,dry,office
57,631,like,dry,office
57,213,view,dry,office
57,421,view,dry,office
57,1090,view,dry,office
57,488,view,dry,office
57,864,purchase,dry,office
57,1012,like,dry,office
57,123,view,dry,office
57,292,view,dry,office
57,1478,view,dry,office
57,583,view,dry,office
57,195,view,dry,office
57,93,purchase,dry,office
57,483,view,dry,office
57,1080,view,dry,office
57,859,view,dry,office
57,1456,view,dry,office
57,776,view,dry,office
57,953,view,dry,office
58,189,view,oily,office
58,1473,purchase,oily,office
58,517,view,oily,office
58,739,view,oily,office
58,824,like,oily,office
58,1068,like,oily,office
58,102,purchase,oily,office
58,1403,view,oily,office
58,622,like,oily,office
58,541,purchase,oily,office
58,362,view,oily,office
58,65,purchase,oily,office
58,841,view,oily,office
58,942,like,oily,office
58,1155,purchase,oily,office
58,1549,view,oily,office
58,1139,like,oily,office
58,516,like,oily,office
58,197,view,oily,office
58,958,like,oily,office
58,212,view,oily,office
58,290,like,oily,office
58,252,view,oily,office
58,25,like,oily,office
59,359,purchase,normal,natural
59,735,view,normal,natural
59,446,like,normal,natural
59,389,like,normal,natural
59,572,purchase,normal,natural
59,582,like,normal,natural
59,929,view,normal,natural
59,309,view,normal,natural
59,72,view,normal,natural
59,1275,view,normal,natural
59,1286,purchase,normal,natural
59,1281,purchase,normal,natural
59,512,view,normal,natural
59,1343,purchase,normal,natural
59,614,like,normal,natural
59,1039,purchase,normal,natural
59,857,purchase,normal,natural
59,1145,purchase,normal,natural
59,999,view,normal,natural
59,126,like,normal,natural
59,181,view,normal,natural
59,581,purchase,normal,natural
59,797,purchase,normal,natural
59,285,view,normal,natural
59,874,purchase,normal,natural
59,415,view,normal,natural
59,1339,like,normal,natural
59,1095,like,normal,natural
59,519,view,normal,natural
59,1314,like,normal,natural
59,1132,like,normal,natural
59,40,view,normal,natural
59,798,view,normal,natural
60,1180,like,combination,evening
60,1172,purchase,combination,evening
60,296,purchase,combination,evening
60,1171,purchase,combination,evening
60,391,purchase,combination,evening
60,1026,purchase,combination,evening
60,1128,view,combination,evening
60,642,purchase,combination,evening
60,365,view,combination,evening
60,1022,view,combination,evening
60,79,view,combination,evening
60,186,view,combination,evening
60,117,view,combination,evening
60,484,purchase,combination,evening
60,1250,purchase,combination,evening
60,455,purchase,combination,evening
60,42,like,combination,evening
60,1096,view,combination,evening
60,995,purchase,combination,evening
60,2,like,combination,evening
60,689,purchase,combination,evening
60,1279,like,combination,evening
60,421,view,combination,evening
60,273,view,combination,evening
60,710,view,combination,evening
60,1490,view,combination,evening
60,371,view,combination,evening
60,674,view,combination,evening
60,126,like,combination,evening
60,47,like,combination,evening
60,309,like,combination,evening
61,1251,view,normal,evening
61,662,view,normal,evening
61,1270,view,normal,evening
61,459,view,normal,evening
61,1327,view,normal,evening
61,1176,view,normal,evening
61,216,view,normal,evening
61,1034,like,normal,evening
61,293,purchase,normal,evening
61,689,purchase,normal,evening
61,1544,like,normal,evening
61,161,view,normal,evening
61,495,like,normal,evening
61,721,view,normal,evening
61,665,like,normal,evening
61,348,purchase,normal,evening
61,1320,like,normal,evening
61,183,view,normal,evening
61,1468,view,normal,evening
61,1389,view,normal,evening
61,1324,like,normal,evening
61,1510,view,normal,evening
61,697,view,normal,evening
61,925,purchase,normal,evening
61,24,view,normal,evening
62,1125,like,dry,glam
62,191,like,dry,glam
62,694,view,dry,glam
62,1221,view,dry,glam
62,1261,view,dry,glam
62,993,view,dry,glam
62,1447,like,dry,glam
62,64,purchase,dry,glam
62,888,view,dry,glam
62,1343,view,dry,glam
62,338,like,dry,glam
62,1248,view,dry,glam
62,894,like,dry,glam
62,322,like,dry,glam
62,110,view,dry,glam
62,211,view,dry,glam
62,684,view,dry,glam
62,426,view,dry,glam
62,395,view,dry,glam
62,845,like,dry,glam
62,1442,view,dry,glam
62,1145,view,dry,glam
63,1332,view,normal,festival
63,1132,view,normal,festival
63,807,like,normal,festival
63,384,purchase,normal,festival
63,772,like,normal,festival
63,794,like,normal,festival
63,768,purchase,normal,festival
63,388,purchase,normal,festival
63,928,like,normal,festival
63,93,like,normal,festival
63,548,purchase,normal,festival
63,915,like,normal,festival
63,969,purchase,normal,festival
63,470,like,normal,festival
63,559,view,normal,festival
63,1170,like,normal,festival
63,128,like,normal,festival
63,311,view,normal,festival
63,1556,like,normal,festival
63,1442,like,normal,festival
63,1382,view,normal,festival
63,200,view,normal,festival
64,440,purchase,oily,glam
64,400,view,oily,glam
64,263,like,oily,glam
64,89,like,oily,glam
64,881,purchase,oily,glam
64,162,view,oily,glam
64,1416,view,oily,glam
64,905,like,oily,glam
64,419,like,oily,glam
64,1301,purchase,oily,glam
64,307,view,oily,glam
64,1235,view,oily,glam
64,537,purchase,oily,glam
64,665,purchase,oily,glam
64,1506,purchase,oily,glam
64,139,purchase,oily,glam
64,180,purchase,oily,glam
64,806,view,oily,glam
64,1153,view,oily,glam
64,825,view,oily,glam
64,1144,view,oily,glam
64,679,view,oily,glam
64,576,view,oily,glam
64,1078,view,oily,glam
64,952,view,oily,glam
65,1432,view,normal,natural
65,494,purchase,normal,natural
65,102,like,normal,natural
65,1545,purchase,normal,natural
65,990,purchase,normal,natural
65,559,purchase,normal,natural
65,775,like,normal,natural
65,43,view,normal,natural
65,702,view,normal,natural
65,630,like,normal,natural
65,647,view,normal,natural
65,583,purchase,normal,natural
65,1024,purchase,normal,natural
65,1443,view,normal,natural
65,1420,view,normal,natural
65,204,purchase,normal,natural
65,473,purchase,normal,natural
65,280,view,normal,natural
65,625,like,normal,natural
65,1541,purchase,normal,natural
65,922,like,normal,natural
65,669,view,normal,natural
65,558,like,normal,natural
65,1512,view,normal,natural
65,867,view,normal,natural
65,1255,view,normal,natural
65,1339,view,normal,natural
65,185,view,normal,natural
65,389,view,normal,natural
65,918,view,normal,natural
66,716,purchase,normal,evening
66,339,view,normal,evening
66,538,like,normal,evening
66,1551,purchase,normal,evening
66,1428,like,normal,evening
66,188,like,normal,evening
66,592,view,normal,evening
66,58,purchase,normal,evening
66,805,purchase,normal,evening
66,103,like,normal,evening
66,338,view,normal,evening
66,1189,view,normal,evening
66,445,like,normal,evening
66,460,like,normal,evening
66,1343,like,normal,evening
66,468,view,normal,evening
66,1405,purchase,normal,evening
66,430,purchase,normal,evening
66,560,purchase,normal,evening
66,1352,like,normal,evening
66,852,like,normal,evening
66,1067,view,normal,evening
66,42,view,normal,evening
66,1593,view,normal,evening
66,1417,view,normal,evening
66,19,view,normal,evening
66,986,view,normal,evening
66,274,view,normal,evening
66,1342,view,normal,evening
66,360,purchase,normal,evening
66,1248,view,normal,evening
67,117,like,dry,office
67,1233,purchase,dry,office
67,832,purchase,dry,office
67,1357,like,dry,office
67,656,like,dry,office
67,1399,purchase,dry,office
67,287,purchase,dry,office
67,1482,purchase,dry,office
67,53,view,dry,office
67,1347,view,dry,office
67,1023,view,dry,office
67,606,view,dry,office
67,532,purchase,dry,office
67,862,purchase,dry,office
67,833,view,dry,office
67,799,like,dry,office
67,1513,view,dry,office
67,73,view,dry,office
67,1207,view,dry,office
67,1467,like,dry,office
67,1184,view,dry,office
67,393,like,dry,office
67,710,view,dry,office
67,1505,view,dry,office
67,1477,view,dry,office
67,460,like,dry,office
67,1422,view,dry,office
68,1411,like,oily,glam
68,793,view,oily,glam
68,1102,view,oily,glam
68,621,purchase,oily,glam
68,859,view,oily,glam
68,112,purchase,oily,glam
68,313,like,oily,glam
68,286,purchase,oily,glam
68,416,view,oily,glam
68,712,like,oily,glam
68,851,like,oily,glam
68,1183,like,oily,glam
68,953,purchase,oily,glam
68,298,view,oily,glam
68,658,view,oily,glam
68,1482,view,oily,glam
68,374,view,oily,glam
68,167,view,oily,glam
68,1011,view,oily,glam
68,689,like,oily,glam
68,1307,view,oily,glam
68,367,view,oily,glam
68,648,view,oily,glam
69,641,like,dry,office
69,265,view,dry,office
69,211,like,dry,office
69,788,like,dry,office
69,1035,view,dry,office
69,1210,view,dry,office
69,628,like,dry,office
69,343,view,dry,office
69,134,purchase,dry,office
69,94,view,dry,office
69,612,like,dry,office
69,596,view,dry,office
69,938,purchase,dry,office
69,1495,like,dry,office
69,1070,like,dry,office
69,1226,view,dry,office
69,1078,like,dry,office
69,693,like,dry,office
69,893,view,dry,office
69,1411,like,dry,office
69,275,like,dry,office
69,713,view,dry,office
69,1018,view,dry,office
69,747,view,dry,office
69,1558,view,dry,office
69,392,view,dry,office
69,344,view,dry,office
69,839,view,dry,office
69,40,view,dry,office
69,474,view,dry,office
69,466,like,dry,office
70,587,view,oily,evening
70,236,like,oily,evening
70,220,purchase,oily,evening
70,1036,purchase,oily,evening
70,412,like,oily,evening
70,1264,view,oily,evening
70,415,view,oily,evening
70,547,like,oily,evening
70,1088,like,oily,evening
70,419,view,oily,evening
70,744,view,oily,evening
70,1457,view,oily,evening
70,852,purchase,oily,evening
70,614,view,oily,evening
70,333,like,oily,evening
70,82,view,oily,evening
70,1137,view,oily,evening
70,1029,view,oily,evening
70,433,view,oily,evening
70,1425,like,oily,evening
70,997,view,oily,evening
70,688,like,oily,evening
70,488,view,oily,evening
71,684,view,oily,natural
71,743,purchase,oily,natural
71,910,view,oily,natural
71,1290,like,oily,natural
71,558,like,oily,natural
71,1518,purchase,oily,natural
71,193,like,oily,natural
71,775,view,oily,natural
71,712,view,oily,natural
71,380,view,oily,natural
71,236,view,oily,natural
71,833,like,oily,natural
71,832,purchase,oily,natural
71,950,purchase,oily,natural
71,565,view,oily,natural
71,802,purchase,oily,natural
71,1429,view,oily,natural
71,994,view,oily,natural
71,876,view,oily,natural
71,1344,view,oily,natural
71,344,view,oily,natural
71,233,like,oily,natural
71,274,view,oily,natural
71,1442,like,oily,natural
71,1504,view,oily,natural
72,891,like,dry,festival
72,1360,view,dry,festival
72,1493,purchase,dry,festival
72,510,view,dry,festival
72,991,view,dry,festival
72,710,like,dry,festival
72,1364,like,dry,festival
72,1390,view,dry,festival
72,1318,like,dry,festival
72,791,purchase,dry,festival
72,305,like,dry,festival
72,1148,purchase,dry,festival
72,1260,like,dry,festival
72,112,view,dry,festival
72,24,like,dry,festival
72,1322,like,dry,festival
72,325,view,dry,festival
72,1044,view,dry,festival
72,969,view,dry,festival
72,1024,view,dry,festival
72,342,view,dry,festival
72,156,view,dry,festival
72,1555,view,dry,festival
73,1358,purchase,combination,evening
73,1393,purchase,combination,evening
73,951,view,combination,evening
73,708,like,combination,evening
73,755,like,combination,evening
73,113,view,combination,evening
73,463,view,combination,evening
73,947,view,combination,evening
73,689,like,combination,evening
73,1165,like,combination,evening
73,1589,view,combination,evening
73,1287,like,combination,evening
73,1246,view,combination,evening
73,985,purchase,combination,evening
73,1485,view,combination,evening
73,1363,like,combination,evening
73,1484,purchase,combination,evening
73,943,like,combination,evening
73,235,view,combination,evening
73,201,view,combination,evening
73,1573,like,combination,evening
73,1364,like,combination,evening
73,456,view,combination,evening
73,5,like,combination,evening
73,703,view,combination,evening
73,732,view,combination,evening
74,1138,purchase,dry,glam
74,891,purchase,dry,glam
74,1203,view,dry,glam
74,994,purchase,dry,glam
74,1046,purchase,dry,glam
74,363,like,dry,glam
74,1421,view,dry,glam
74,1189,like,dry,glam
74,356,like,dry,glam
74,1501,like,dry,glam
74,263,view,dry,glam
74,213,like,dry,glam
74,797,purchase,dry,glam
74,1351,like,dry,glam
74,1241,like,dry,glam
74,1253,view,dry,glam
74,664,view,dry,glam
74,1040,view,dry,glam
74,792,view,dry,glam
74,863,view,dry,glam
74,1259,view,dry,glam
75,1459,view,dry,evening
75,237,purchase,dry,evening
75,1563,like,dry,evening
75,723,view,dry,evening
75,1156,purchase,dry,evening
75,988,view,dry,evening
75,1198,purchase,dry,evening
75,1173,view,dry,evening
75,1371,purchase,dry,evening
75,859,like,dry,evening
75,1385,purchase,dry,evening
75,1536,like,dry,evening
75,1098,like,dry,evening
75,586,view,dry,evening
75,870,purchase,dry,evening
75,27,purchase,dry,evening
75,1075,view,dry,evening
75,219,like,dry,evening
75,52,purchase,dry,evening
75,783,view,dry,evening
75,298,purchase,dry,evening
75,111,purchase,dry,evening
75,1391,view,dry,evening
75,118,view,dry,evening
75,415,view,dry,evening
75,552,view,dry,evening
75,1557,view,dry,evening
75,335,like,dry,evening
75,593,like,dry,evening
75,1418,like,dry,evening
76,1502,purchase,combination,evening
76,402,view,combination,evening
76,611,purchase,combination,evening
76,936,like,combination,evening
76,369,purchase,combination,evening
76,1416,like,combination,evening
76,154,purchase,combination,evening
76,388,view,combination,evening
76,361,purchase,combination,evening
76,1523,like,combination,evening
76,1070,view,combination,evening
76,247,like,combination,evening
76,784,like,combination,evening
76,85,purchase,combination,evening
76,892,like,combination,evening
76,580,purchase,combination,evening
76,1157,view,combination,evening
76,550,like,combination,evening
76,270,view,combination,evening
76,333,view,combination,evening
76,1212,like,combination,evening
76,530,view,combination,evening
76,12,view,combination,evening
76,687,view,combination,evening
76,969,purchase,combination,evening
76,1470,view,combination,evening
77,237,purchase,normal,evening
77,1387,purchase,normal,evening
77,719,view,normal,evening
77,928,purchase,normal,evening
77,500,like,normal,evening
77,1333,view,normal,evening
77,1274,purchase,normal,evening
77,1290,view,normal,evening
77,508,like,normal,evening
77,83,purchase,normal,evening
77,1415,view,normal,evening
77,668,purchase,normal,evening
77,794,like,normal,evening
77,235,view,normal,evening
77,799,view,normal,evening
77,531,view,normal,evening
77,1116,like,normal,evening
77,1497,like,normal,evening
77,585,view,normal,evening
77,51,view,normal,evening
78,50,like,normal,festival
78,957,like,normal,festival
78,1486,like,normal,festival
78,690,like,normal,festival
78,79,purchase,normal,festival
78,181,like,normal,festival
78,152,like,normal,festival
78,113,view,normal,festival
78,370,purchase,normal,festival
78,524,view,normal,festival
78,1160,purchase,normal,festival
78,146,view,normal,festival
78,1195,view,normal,festival
78,473,purchase,normal,festival
78,538,like,normal,festival
78,848,view,normal,festival
78,806,view,normal,festival
78,936,view,normal,festival
78,1306,view,normal,festival
78,840,view,normal,festival
78,899,view,normal,festival
78,658,like,normal,festival
78,35,view,normal,festival
78,809,purchase,normal,festival
79,23,view,dry,wedding
79,1138,purchase,dry,wedding
79,1141,purchase,dry,wedding
79,290,purchase,dry,wedding
79,253,purchase,dry,wedding
79,86,purchase,dry,wedding
79,11,like,dry,wedding
79,1177,like,dry,wedding
79,1226,view,dry,wedding
79,812,view,dry,wedding
79,1105,view,dry,wedding
79,1126,like,dry,wedding
79,175,like,dry,wedding
79,626,view,dry,wedding
79,431,view,dry,wedding
79,1537,like,dry,wedding
79,1523,view,dry,wedding
79,1491,like,dry,wedding
79,706,purchase,dry,wedding
79,434,view,dry,wedding
79,850,like,dry,wedding
79,1341,view,dry,wedding
79,1062,view,dry,wedding
79,298,view,dry,wedding
79,336,view,dry,wedding
79,383,view,dry,wedding
79,461,view,dry,wedding
79,1282,view,dry,wedding
79,526,view,dry,wedding
79,404,view,dry,wedding
79,239,view,dry,wedding
80,1409,view,normal,wedding
80,1519,view,normal,wedding
80,690,like,normal,wedding
80,1000,view,normal,wedding
80,964,like,normal,wedding
80,928,like,normal,wedding
